,name,cuisine,price,rank,neighborhood,reviews,avg
399,Don Antonio,Italian,2.0,382, Manhattan,2021.0,4.5
400,Tasty Hand Pulled Noodles,Chinese,1.0,383, Manhattan,339.0,4.5
401,Peter Luger Steak House,American,3.0,33, Brooklyn,4602.0,4.0
402,Jackson Hole Burgers,American,2.0,384, Manhattan,576.0,4.5
403,Felice 15 Gold Street,Italian,2.0,385, Manhattan,246.0,4.5
404,The Paris Cafe,Bar,2.0,386, Manhattan,309.0,4.5
405,Katz's Deli,American,2.0,387, Manhattan,15810.0,4.0
406,Scotty's Diner,American,1.0,388, Manhattan,1789.0,4.5
407,Johny's Luncheonette,American,1.0,389, Manhattan,352.0,4.5
408,ViceVersa,Italian,2.0,390, Manhattan,426.0,4.0
409,Murray Hill Diner,American,1.0,391, Manhattan,600.0,4.5
410,Felidia,Italian,3.0,392, Manhattan,774.0,4.5
411,Momofuku Ssam Bar,Asian,2.0,393, Manhattan,640.0,4.0
412,Bourbon Street Bar & Grille,American,2.0,394, Manhattan,984.0,4.0
413,The Grand Tier Restaurant,American,3.0,395, Manhattan,324.0,4.5
414,Riverpark,American,3.0,396, Manhattan,370.0,4.5
415,Banc Cafe,American,2.0,397, Manhattan,161.0,4.5
416,Benjamin Steakhouse,American,3.0,398, Manhattan,2308.0,4.5
417,Sweet Chick,American,2.0,22, Brooklyn,313.0,4.5
418,Black Tap Craft Burgers & Beer,American,2.0,399, Manhattan,533.0,4.5
419,La Contenta,Mexican,2.0,400, Manhattan,71.0,4.5
420,Ruby's,American,2.0,401, Manhattan,298.0,4.5
421,Joe Allen,American,2.0,402, Manhattan,975.0,4.5
422,Pio Pio 6,Spanish,2.0,403, Manhattan,399.0,4.5
423,The Top of The Standard,American,3.0,404, Manhattan,733.0,4.5
424,Davios Northern Italian Steakhouse,Italian,3.0,405, Manhattan,366.0,4.5
425,Great Northern Food,European,2.0,406, Manhattan,163.0,4.5
426,Tribeca's Kitchen,American,2.0,407, Manhattan,237.0,4.5
427,9 Ten Restaurant,American,2.0,408, Manhattan,227.0,4.5
428,Kashkaval Garden,Canadian,2.0,409, Manhattan,129.0,4.5
429,Pret A Manger,Cafe,1.0,410, Manhattan,790.0,4.5
430,Kung Fu Little Steamed Buns Ramen,Chinese,1.0,411, Manhattan,340.0,4.0
431,Tacombi - Nolita,Mexican,2.0,412, Manhattan,520.0,4.5
432,Natsumi,Japanese,2.0,413, Manhattan,826.0,4.5
433,Maison Harlem,French,2.0,414, Manhattan,164.0,4.5
434,Cafe Luxembourg,French,2.0,415, Manhattan,556.0,4.0
435,Bareburger,American,2.0,416, Manhattan,243.0,4.5
436,Il Brigante,Italian,2.0,417, Manhattan,368.0,4.5
437,Margherita NYC,Italian,2.0,418, Manhattan,171.0,4.5
438,Armani Ristorante,Italian,3.0,419, Manhattan,325.0,4.5
439,Toloache,Mexican,2.0,420, Manhattan,1931.0,4.5
440,Pies-N-Thighs,American,2.0,34, Brooklyn,335.0,4.5
441,Yakitori Totto,Japanese,2.0,421, Manhattan,287.0,4.5
442,Lexington Candy Shop,American,1.0,422, Manhattan,253.0,4.5
443,Pret A Manger,Cafe,1.0,423, Manhattan,426.0,4.5
444,The Counter,American,2.0,424, Manhattan,1522.0,4.5
445,Hakkasan,Chinese,3.0,425, Manhattan,1006.0,4.0
446,Da Claudio,Italian,2.0,426, Manhattan,164.0,4.5
447,City Sandwich,Italian,1.0,427, Manhattan,115.0,4.5
448,Saju Bistro,French,2.0,428, Manhattan,1332.0,4.5
449,TAO Downtown,Chinese,3.0,429, Manhattan,1381.0,4.5
450,Le Coq Rico NYC,French,3.0,431, Manhattan,233.0,4.5
451,Blue Smoke Flatiron,American,2.0,432, Manhattan,1641.0,4.0
452,21 Club,American,3.0,433, Manhattan,1141.0,4.5
453,P.J. Clarke's,American,2.0,434, Manhattan,1544.0,4.0
454,Shanghai 21,Chinese,2.0,435, Manhattan,245.0,4.5
455,Nobu,Japanese,3.0,436, Manhattan,1460.0,4.5
456,Claudette,French,2.0,437, Manhattan,197.0,4.0
457,Trattoria Spaghetto,Italian,2.0,438, Manhattan,309.0,4.0
458,Saxon and Parole,American,2.0,439, Manhattan,299.0,4.5
459,Anejo Tequileria,Mexican,2.0,440, Manhattan,328.0,4.5
460,Ristorante Morini,Seafood,3.0,441, Manhattan,321.0,4.5
461,North Square,American,2.0,442, Manhattan,233.0,4.5
462,Candle Cafe,American,2.0,443, Manhattan,326.0,4.5
463,Souvlaki Gr,Mediterranean,2.0,444, Manhattan,289.0,4.5
464,Rossini's Restaurant,Italian,3.0,445, Manhattan,425.0,4.0
465,Harry's,American,3.0,446, Manhattan,331.0,4.5
466,Le Rivage,French,2.0,447, Manhattan,765.0,4.0
467,The Dining Room,American,3.0,448, Manhattan,246.0,4.5
468,Calle Ocho,Latin,2.0,449, Manhattan,460.0,4.0
469,The Soho Grand Bar & Lounge,Bar,2.0,450, Manhattan,157.0,4.5
470,Pio Pio 8,Spanish,2.0,451, Manhattan,517.0,4.5
471,Mozzarella&Vino,Wine Bar,2.0,452, Manhattan,391.0,4.5
472,Upstate,Seafood,2.0,453, Manhattan,131.0,4.5
473,Fogo de Chao Brazilian Steakhouse,Steakhouse,3.0,454, Manhattan,995.0,4.5
474,Knickerbocker Bar & Grill,American,2.0,455, Manhattan,418.0,4.0
475,ABC Cocina,Mexican,2.0,456, Manhattan,663.0,4.5
476,Mari Vanna,European,2.0,457, Manhattan,332.0,4.5
477,Aurora,Italian,2.0,37, Brooklyn,191.0,4.5
478,Jack's Wife Freda,American,2.0,458, Manhattan,172.0,4.5
479,Pi Greek Bakerie,Cafe,2.0,459, Manhattan,124.0,4.5
480,Friedman's Lunch,American,2.0,459, Manhattan,464.0,4.5
481,Pio Pio 8,Spanish,2.0,460, Manhattan,517.0,4.5
482,Boqueria,Mediterranean,2.0,461, Manhattan,406.0,4.0
483,Pershing Square,American,2.0,462, Manhattan,2369.0,4.0
484,Lincoln Ristorante,Italian,3.0,463, Manhattan,565.0,4.5
485,Tavola,Italian,2.0,464, Manhattan,841.0,4.0
486,Quality Meats,American,3.0,465, Manhattan,2273.0,4.5
487,Red Rooster Harlem,American,2.0,466, Manhattan,2379.0,4.0
488,Valbella,Steakhouse,3.0,467, Manhattan,246.0,4.5
489,Brazil Brazil,Brazilian,2.0,468, Manhattan,729.0,4.0
490,Trinity Place,American,2.0,469, Manhattan,315.0,4.5
491,Cowgirl Seahorse,American,2.0,470, Manhattan,218.0,4.5
492,Estela,Vegetarian Friendly,2.0,471, Manhattan,349.0,4.5
493,The Clam,American,2.0,472, Manhattan,141.0,4.5
494,Totto Ramen,Japanese,1.0,473, Manhattan,1070.0,4.5
495,Friedmans,American,2.0,474, Manhattan,245.0,4.0
496,Cock & Bull,Bar,2.0,475, Manhattan,408.0,4.5
497,Lighthorse Tavern,American,2.0,3, Jersey City,357.0,4.0
498,The Meatball Shop,Italian,2.0,476, Manhattan,425.0,4.5
499,Emporium Brasil,Brazilian,2.0,477, Manhattan,365.0,4.5
500,Freemans Restaurant,American,2.0,478, Manhattan,646.0,4.0
501,Zuma,Japanese,3.0,479, Manhattan,716.0,4.0
502,The Soho Grand Bar & Lounge,Bar,2.0,480, Manhattan,157.0,4.5
503,Mighty Quinn's Barbeque,American,2.0,481, Manhattan,156.0,4.5
504,Motorino,Italian,2.0,482, Manhattan,269.0,4.5
505,Marseille,French,2.0,483, Manhattan,1092.0,4.0
506,ilili,Lebanese,2.0,484, Manhattan,1089.0,4.5
507,limani,Seafood,3.0,485, Manhattan,359.0,4.5
508,Bread & Butter Market,American,1.0,486, Manhattan,271.0,4.5
509,West Bank Cafe,American,2.0,487, Manhattan,333.0,4.0
510,Turkish Kitchen,Mediterranean,2.0,488, Manhattan,309.0,4.5
511,The Cuban Restaurant and Bar,Caribbean,2.0,3, Hoboken,222.0,4.5
512,Ruth's Chris Steak House,American,3.0,489, Manhattan,1403.0,4.5
513,Coppola's Pizzeria Restaurant,Italian,2.0,490, Manhattan,401.0,4.5
514,Tao,Chinese,3.0,491, Manhattan,3512.0,4.0
515,Thai Villa,Thai,2.0,492, Manhattan,117.0,4.5
516,Bistango at the Kimberly Hotel,Italian,2.0,493, Manhattan,196.0,4.5
517,The Keg Room,Irish,2.0,494, Manhattan,719.0,4.0
518,P.S. Kitchen,American,2.0,495, Manhattan,100.0,4.5
519,"Tir na Nog, 39th St",American,2.0,496, Manhattan,679.0,4.5
520,Maysville,American,2.0,497, Manhattan,181.0,4.5
521,Parker & Quinn,American,2.0,498, Manhattan,784.0,4.0
522,Isadoras Cafe,American,1.0,499, Manhattan,250.0,4.0
523,Rosemary's,Italian,2.0,500, Manhattan,610.0,4.5
524,Forno Rosso Pizzeria,Italian,2.0,40, Brooklyn,197.0,4.5
525,City Diner,American,2.0,4, Jersey City,424.0,4.0
526,Cornelia Street Cafe,American,2.0,501, Manhattan,357.0,4.0
527,Fat Cat,Brew Pub,1.0,502, Manhattan,193.0,4.5
528,Gaonnuri,Barbecue,3.0,503, Manhattan,516.0,4.5
529,Noodle Pudding,Italian,2.0,41, Brooklyn,199.0,4.5
530,The Three Monkeys,American,2.0,504, Manhattan,603.0,4.5
531,The Smith,American,2.0,505, Manhattan,838.0,4.0
532,Thai Select,Asian,2.0,506, Manhattan,350.0,4.5
533,The Loeb Boathouse at Central Park,American,2.0,507, Manhattan,3556.0,4.0
534,Llama Inn,Peruvian,2.0,10, Brooklyn,109.0,4.5
535,Paola's Restaurant,Italian,2.0,508, Manhattan,272.0,4.5
536,Bubby's High Line,American,2.0,509, Manhattan,977.0,4.0
537,The Grey Dog,American,2.0,510, Manhattan,174.0,4.5
538,Black Barn,American,2.0,511, Manhattan,226.0,4.0
539,Olea,Mediterranean,2.0,26, Brooklyn,151.0,4.5
540,Little Park,American,2.0,512, Manhattan,213.0,4.5
541,Trading Post,American,2.0,513, Manhattan,193.0,4.0
542,Liberty House Restaurant,American,3.0,5, Jersey City,379.0,4.0
543,Fig & Olive,French,2.0,514, Manhattan,1158.0,4.0
544,Fraunces Tavern Restaurant,American,2.0,515, Manhattan,1296.0,4.0
545,Metro Diner,American,1.0,516, Manhattan,454.0,4.0
546,Benito One,Italian,2.0,517, Manhattan,1317.0,4.5
547,Tony's Di Napoli,Italian,2.0,518, Manhattan,535.0,4.0
548,Bathtub Gin,American,2.0,519, Manhattan,360.0,4.5
549,R Lounge at Two Times Square,American,2.0,520, Manhattan,533.0,4.5
550,The House of Brews,American,2.0,521, Manhattan,298.0,4.0
551,Smoke Jazz Club,American,2.0,522, Manhattan,507.0,4.5
552,Porter House,American,3.0,523, Manhattan,966.0,4.0
553,Remi,French,3.0,524, Manhattan,614.0,4.0
554,Almond,American,2.0,525, Manhattan,278.0,4.0
555,La Esquina,Mexican,2.0,526, Manhattan,1108.0,4.5
556,Aunt Jake's NYC,Italian,2.0,527, Manhattan,219.0,4.0
557,Comfort Diner,American,1.0,528, Manhattan,907.0,4.0
558,Ai Fiori,Italian,3.0,529, Manhattan,941.0,4.5
559,The Smith,American,2.0,530, Manhattan,1574.0,4.0
560,Clement at The Peninsula New York,American,3.0,531, Manhattan,212.0,4.5
561,Cielo at the Mayfair,Italian,2.0,532, Manhattan,257.0,4.0
562,Wollensky's Grill,American,2.0,533, Manhattan,268.0,4.0
563,Koi,Japanese,3.0,534, Manhattan,799.0,4.0
564,Casa Mono,Mediterranean,2.0,535, Manhattan,489.0,4.0
565,Antica Pesa,Italian,3.0,31, Brooklyn,288.0,4.5
566,Al Di La Trattoria,Italian,2.0,12, Brooklyn,307.0,4.5
567,Artichoke Basille's Pizza,Italian,2.0,536, Manhattan,442.0,4.0
568,Fred's,American,2.0,537, Manhattan,320.0,4.5
569,Strip House,American,3.0,538, Manhattan,581.0,4.0
570,Park Avenue Autumn/Winter/Spring/Summer,American,3.0,539, Manhattan,525.0,4.0
571,Strip House,American,3.0,540, Manhattan,581.0,4.0
572,Chez Josephine,French,3.0,541, Manhattan,892.0,4.5
573,Molyvos,Mediterranean,2.0,542, Manhattan,1015.0,4.5
574,The Palm West Side,American,3.0,543, Manhattan,608.0,4.5
575,Trattoria Dell'Arte,Italian,2.0,544, Manhattan,1764.0,4.0
576,"Tir na Nog, 31st St",Irish,2.0,545, Manhattan,267.0,4.5
577,The Odeon,French,2.0,546, Manhattan,468.0,4.5
578,Sarge's Delicatessen & Diner,American,2.0,547, Manhattan,743.0,4.5
579,Ariana Afghan Kabab Restaurant,Afghani,2.0,548, Manhattan,155.0,4.5
580,Quality Italian,Italian,3.0,549, Manhattan,749.0,4.0
581,The Malt House,American,2.0,550, Manhattan,226.0,4.5
582,Niles Bar & Restaurant,American,2.0,551, Manhattan,625.0,4.0
583,Bocca di Bacco,Italian,2.0,552, Manhattan,545.0,4.0
584,Casa Lever,Italian,3.0,553, Manhattan,265.0,4.0
585,Bar Bacon,American,2.0,554, Manhattan,315.0,4.0
586,The Milling Room,American,2.0,555, Manhattan,195.0,4.5
587,Spyglass,Bar,2.0,556, Manhattan,309.0,4.5
588,Gelso & Grand,Italian,2.0,557, Manhattan,765.0,4.0
589,Connolly's Pub & Restaurant,American,2.0,558, Manhattan,1474.0,4.0
590,Rotisserie Georgette,French,3.0,559, Manhattan,279.0,4.0
591,Shanghai Asian Cuisine,Chinese,1.0,560, Manhattan,240.0,4.5
592,Foley's Pub & Restaurant,American,2.0,561, Manhattan,290.0,4.5
593,Joseph Leonard,American,2.0,562, Manhattan,182.0,4.5
594,John's of Times Square,Italian,2.0,563, Manhattan,5631.0,4.0
595,CHO DANG GOL,Asian,2.0,564, Manhattan,292.0,4.0
596,Cupping Room Cafe,American,2.0,565, Manhattan,506.0,4.5
597,O'Reilly's Bar & Kitchen,American,2.0,566, Manhattan,365.0,4.5
598,The Crooked Knife,American,2.0,567, Manhattan,280.0,4.0
599,Tiny's & The Bar Upstairs,American,2.0,568, Manhattan,246.0,4.0
600,The Crooked Knife,American,2.0,569, Manhattan,279.0,4.0
601,Tiny's & The Bar Upstairs,American,2.0,570, Manhattan,246.0,4.0
602,Jane,American,2.0,571, Manhattan,431.0,4.0
603,John's of Times Square,Italian,2.0,572, Manhattan,5630.0,4.0
604,Westville Dumbo,American,2.0,43, Brooklyn,104.0,4.5
605,Foragers,Bar,2.0,573, Manhattan,188.0,4.5
606,Pongsri Thai Restaurant,Asian,2.0,574, Manhattan,700.0,4.0
607,O'Lunney's,American,2.0,575, Manhattan,925.0,4.0
608,I Sodi,Italian,2.0,576, Manhattan,199.0,4.5
609,Le Gigot,French,2.0,577, Manhattan,162.0,4.5
610,North End Grill,Bar,3.0,578, Manhattan,368.0,4.5
611,Battello,Italian,2.0,6, Jersey City,261.0,4.0
612,Park Avenue Tavern,American,2.0,579, Manhattan,469.0,4.0
613,Lupa Osteria Romana,Italian,2.0,580, Manhattan,924.0,4.0
614,Ovest Pizzoteca,Italian,2.0,581, Manhattan,146.0,4.5
615,Risotteria Melotti NYC,Italian,2.0,582, Manhattan,153.0,4.5
616,Gelso & Grand,Italian,2.0,583, Manhattan,765.0,4.0
617,New York Beer Company,American,2.0,584, Manhattan,333.0,4.0
618,BXL Cafe,Belgian,2.0,585, Manhattan,406.0,4.0
619,5 Napkin Burger,American,2.0,586, Manhattan,688.0,4.0
620,Sparks Steak House,American,3.0,587, Manhattan,1322.0,4.0
621,Refinery Rooftop,American,2.0,588, Manhattan,701.0,4.0
622,Untitled at the Whitney,American,2.0,589, Manhattan,424.0,4.0
623,Cafe Manhattan,American,1.0,590, Manhattan,162.0,4.5
624,Gigino Trattoria,Italian,2.0,591, Manhattan,236.0,4.0
625,Black Tap Craft Burgers & Beer,American,2.0,592, Manhattan,273.0,4.0
626,Rosa Mexicano - First Avenue,Mexican,2.0,593, Manhattan,586.0,4.0
627,Osteria al Doge,Italian,2.0,594, Manhattan,1283.0,4.0
628,Cipriani,Italian,3.0,595, Manhattan,429.0,4.0
629,Main Noodle House,Chinese,1.0,596, Manhattan,275.0,4.0
630,Westville,American,2.0,597, Manhattan,167.0,4.5
631,The Ginger Man,American,2.0,598, Manhattan,256.0,4.5
632,Famous Amadeus Pizza,Italian,1.0,599, Manhattan,250.0,4.0
633,Virgil's Real BBQ - Time Square,American,2.0,600, Manhattan,4230.0,4.0
634,Hunt & Fish Club,American,3.0,601, Manhattan,322.0,4.0
635,Juliette,French,2.0,35, Brooklyn,402.0,4.0
636,French Louie,French,2.0,47, Brooklyn,127.0,4.5
637,Pastrami Queen,American,2.0,602, Manhattan,392.0,4.0
638,Bocado Wine Bar & Restaurant,American,2.0,603, Manhattan,174.0,4.0
639,Yemen Cafe and Restaurant,Middle Eastern,2.0,48, Brooklyn,92.0,4.5
640,Il Buco Alimentari & Vineria,Mediterranean,2.0,604, Manhattan,407.0,4.0
641,Sticky Rice,Asian,2.0,605, Manhattan,103.0,4.5
642,Basta Pasta,Italian,2.0,606, Manhattan,271.0,4.5
643,Aureole,American,3.0,607, Manhattan,1114.0,4.5
644,Mable's Smokehouse & Banquet Hall,American,2.0,29, Brooklyn,195.0,4.5
645,Fanelli Cafe,American,2.0,608, Manhattan,323.0,4.0
646,Table 87 Coal Oven Pizza,Italian,2.0,11, Brooklyn,160.0,4.5
647,Jams Restaurant,American,2.0,609, Manhattan,459.0,4.0
648,5 Napkin Burger,American,2.0,610, Manhattan,367.0,4.0
649,The Rum House,Bar,2.0,611, Manhattan,517.0,4.0
650,Pazza Notte,Italian,2.0,612, Manhattan,986.0,4.0
651,Ootoya,Japanese,2.0,613, Manhattan,188.0,4.5
652,Hundred Acres,American,2.0,614, Manhattan,296.0,4.0
653,Dinosaur Bar-B-Que,,,24, Brooklyn,542.0,4.5
654,The Little Beet Table,American,2.0,615, Manhattan,115.0,4.5
655,Bull & Bear Steakhouse,American,3.0,616, Manhattan,780.0,4.0
656,Broome Street Bar,American,2.0,617, Manhattan,289.0,4.0
657,Pampano New York,Mexican,2.0,618, Manhattan,327.0,4.0
658,Briciola,Italian,2.0,619, Manhattan,236.0,4.5
659,Minetta Tavern,American,2.0,620, Manhattan,1073.0,4.0
660,Minetta Tavern,American,2.0,621, Manhattan,1073.0,4.0
661,Sylvia's Restaurant,American,2.0,622, Manhattan,1912.0,4.0
662,Remedy Diner,American,1.0,623, Manhattan,246.0,4.0
663,Il Cortile Restaurant,Italian,2.0,624, Manhattan,786.0,4.0
664,Rana,Italian,2.0,625, Manhattan,322.0,4.0
665,Marcony,Italian,3.0,626, Manhattan,213.0,4.5
666,The Sea Grill,American,3.0,627, Manhattan,668.0,4.0
667,The Smith,Bar,2.0,628, Manhattan,1040.0,4.0
668,Morandi,Italian,2.0,629, Manhattan,509.0,4.0
669,Room Service,Asian,2.0,630, Manhattan,346.0,4.0
670,The Todd English Food Hall,American,2.0,631, Manhattan,254.0,4.0
671,La Gioconda,Italian,2.0,632, Manhattan,131.0,4.5
672,Big Daddy's,American,2.0,633, Manhattan,502.0,4.0
673,Bea,American,2.0,634, Manhattan,296.0,4.0
674,Frankies Spuntino 457,Italian,2.0,36, Brooklyn,214.0,4.5
675,dell'anima,Italian,2.0,635, Manhattan,168.0,4.5
676,Le Bilboquet,French,3.0,636, Manhattan,313.0,4.0
677,Johnny Rocket's Diner,American,1.0,637, Manhattan,186.0,4.0
678,Giano,Italian,2.0,638, Manhattan,92.0,4.5
679,Hill Country Barbecue Market,American,2.0,639, Manhattan,1020.0,4.0
680,Il Buco,Italian,3.0,640, Manhattan,492.0,4.0
681,Peasant,Italian,2.0,641, Manhattan,361.0,4.0
682,Fine and Rare,American,3.0,642, Manhattan,75.0,4.5
683,Traif,American,2.0,42, Brooklyn,151.0,4.5
684,Nougatine at Jean Georges,French,3.0,643, Manhattan,1045.0,4.0
685,"One if by Land, Two if by Sea",American,3.0,644, Manhattan,765.0,4.0
686,Asiate,Vegetarian Friendly,3.0,645, Manhattan,1016.0,4.5
687,Zen Ramen & Sushi,Japanese,2.0,646, Manhattan,104.0,4.5
688,Cafe Gitane,Cafe,2.0,647, Manhattan,330.0,4.0
689,Barbuto,Italian,2.0,648, Manhattan,567.0,4.5
690,Lure Fishbar,Seafood,2.0,649, Manhattan,597.0,4.0
691,Havana Central Times Square,Caribbean,2.0,650, Manhattan,1744.0,4.0
692,Good Enough to Eat,American,2.0,651, Manhattan,737.0,4.0
693,BXL Zoute,Belgian,2.0,652, Manhattan,110.0,4.5
694,El Vez and Burrito Bar,Mexican,2.0,653, Manhattan,303.0,4.0
695,Cafe Cluny,Cafe,2.0,654, Manhattan,345.0,4.0
696,West End Bar & Grill,American,2.0,655, Manhattan,346.0,4.0
697,Kodama Sushi,Japanese,2.0,656, Manhattan,399.0,4.0
698,The Fat Radish,American,2.0,657, Manhattan,234.0,4.0
699,The Smith,American,2.0,658, Manhattan,343.0,4.0
700,Fresco by Scotto,Italian,3.0,659, Manhattan,451.0,4.0
701,Nippori,Japanese,2.0,660, Manhattan,169.0,4.5
702,Nix,American,2.0,661, Manhattan,176.0,4.5
703,Trademark Taste + Grind,American,2.0,662, Manhattan,149.0,4.5
704,Egg,American,2.0,49, Brooklyn,355.0,4.0
705,Uva,Italian,2.0,663, Manhattan,436.0,4.0
706,St. Cloud Rooftop,American,2.0,664, Manhattan,221.0,4.5
707,The Irish American Pub,American,2.0,665, Manhattan,283.0,4.0
708,Barbounia,Greek,2.0,666, Manhattan,361.0,4.0
709,Uncle Boon's,Asian,2.0,667, Manhattan,240.0,4.5
710,Inakaya,Japanese,2.0,668, Manhattan,330.0,4.0
711,Alta,Mediterranean,2.0,669, Manhattan,428.0,4.0
712,Bistro Milano,Italian,2.0,670, Manhattan,626.0,4.0
713,Rocking Horse Cafe,Mexican,2.0,671, Manhattan,227.0,4.5
714,Dim Sum Palace,Chinese,2.0,672, Manhattan,245.0,4.0
715,Tender Restaurant,American,2.0,673, Manhattan,257.0,4.0
716,Community Food & Juice,American,2.0,674, Manhattan,268.0,4.0
717,Tappo Thin Crust Pizza,Italian,2.0,675, Manhattan,220.0,4.0
718,La Mirabelle,French,2.0,676, Manhattan,195.0,4.5
719,Antique Garage,Mediterranean,2.0,677, Manhattan,392.0,4.0
720,Meme Mediterranean,Mediterranean,2.0,678, Manhattan,166.0,4.5
721,Le District,French,2.0,679, Manhattan,461.0,4.0
722,Tonic Times Square,American,2.0,680, Manhattan,193.0,4.0
723,Sangria 46,Latin,2.0,681, Manhattan,521.0,4.0
724,TORST,Bar,2.0,17, Brooklyn,125.0,4.5
725,Morrell Wine Bar & Cafe,American,2.0,682, Manhattan,283.0,4.0
726,Lafayette Grand Cafe and Bakery,French,2.0,683, Manhattan,534.0,4.0
727,Russian Vodka Room,Bar,2.0,684, Manhattan,168.0,4.5
728,Hudson Clearwater,American,2.0,685, Manhattan,184.0,4.5
729,Le Relais de Venise L'Entrecote Midtown East,French,2.0,686, Manhattan,729.0,4.0
730,Glass House Tavern,American,2.0,687, Manhattan,765.0,4.0
731,Uncle Boon's,Asian,2.0,688, Manhattan,240.0,4.5
732,Bella Blu,Italian,2.0,689, Manhattan,259.0,4.5
733,The Palm Too,American,3.0,690, Manhattan,408.0,4.0
734,Lusardi's Restaurant,Italian,3.0,691, Manhattan,130.0,4.5
735,Friedman's,American,2.0,692, Manhattan,100.0,4.5
736,Cowgirl,American,2.0,693, Manhattan,244.0,4.0
737,Raines Law Room,,,694, Manhattan,180.0,4.5
738,Redeye Grill,American,3.0,695, Manhattan,1058.0,4.0
739,Pret,American,1.0,696, Manhattan,267.0,4.0
740,Tavern on the Green,American,3.0,697, Manhattan,2935.0,4.0
741,Casa Nonna,Italian,2.0,698, Manhattan,637.0,4.0
742,Blooms Cafe,American,2.0,699, Manhattan,589.0,4.0
743,Wo Hop,Chinese,1.0,700, Manhattan,974.0,4.0
744,Tasty Cafe,American,1.0,701, Manhattan,109.0,4.5
745,Sam's Place,Italian,2.0,702, Manhattan,274.0,4.0
746,Bann,Barbecue,2.0,703, Manhattan,259.0,4.0
747,Amy Ruth's Home Style Southern Cuisine,American,2.0,704, Manhattan,837.0,4.0
748,Please Don't Tell,American,2.0,705, Manhattan,453.0,4.0
749,Cafe Fiorello,Italian,2.0,706, Manhattan,1274.0,4.0
750,Jack Doyle's,American,2.0,707, Manhattan,317.0,4.0
751,Ellen's Stardust Diner,American,2.0,708, Manhattan,19916.0,4.0
752,Rosa Mexicano - Lincoln Center,Mexican,2.0,709, Manhattan,1284.0,4.0
753,Cafe d'Alsace,French,2.0,710, Manhattan,325.0,4.0
754,Monkey Bar,American,3.0,711, Manhattan,546.0,4.0
755,Nano Ecuadorian Kitchen,Latin,2.0,712, Manhattan,96.0,4.5
756,Pascalou,French,2.0,713, Manhattan,220.0,4.5
757,McHale's Bar & Grill,American,2.0,714, Manhattan,448.0,4.0
758,Ninja New York,Japanese,2.0,715, Manhattan,977.0,4.0
759,"Chocolate by the Bald Man, Max Brenner",American,2.0,716, Manhattan,1964.0,4.0
760,Lil' Frankie's Pizza,Italian,2.0,717, Manhattan,199.0,4.5
761,Cecconi's Dumbo,Italian,2.0,52, Brooklyn,313.0,4.0
762,George's Restaurant,American,2.0,718, Manhattan,770.0,4.0
763,Azalea Ristorante,Italian,2.0,719, Manhattan,783.0,4.5
764,Shorty's,American,1.0,720, Manhattan,161.0,4.5
765,DB Bistro Moderne,French,3.0,721, Manhattan,1358.0,4.0
766,Tacuba Hell's Kitchen Cantina Mexicana,Mexican,2.0,722, Manhattan,168.0,4.5
767,Malatesta Trattoria,Italian,2.0,723, Manhattan,221.0,4.5
768,Wondee Siam I,Asian,1.0,724, Manhattan,143.0,4.5
769,Porto Leggero,Italian,3.0,7, Jersey City,178.0,4.5
770,Bread & Tulips,Italian,2.0,725, Manhattan,241.0,4.0
771,Amarone NY,Italian,2.0,726, Manhattan,984.0,4.0
772,Lips,American,2.0,727, Manhattan,303.0,4.0
773,The Red Flame Diner,American,1.0,728, Manhattan,2230.0,4.0
